092716;01;006;1PR006BR       ;2;0;20121004;        ;602163
092716;01;007;1RM001BR       ;6;0;20121004;        ;602164
092717;01;002;1PO027TW       ;2;0;20121004;        ;602165
092718;01;002;1PO002TW       ;4;4;20121004;20121009;602166
092721;01;002;02T441150231   ;1;0;20121004;        ;602167
092721;01;003;2PT4401501031  ;2;0;20121004;        ;602168
092727;01;002;CFMDCR000A071  ;13;0;20121004;        ;602171
092462;01;001;P1903070       ;1;0;20121004;        ;600953
092861;01;001;PA1LT027700    ;1;0;20121004;        ;601352
092863;01;001;PA1LT026700    ;1;0;20121004;        ;601353
092742;01;013;CFAM068000A05  ;1;0;20121004;        ;602200
092744;01;002;3CF034BR       ;1;0;20121004;        ;602202
092481;01;001;G1682093       ;1;1;20121004;20121024;600972
092483;01;001;G4164093       ;1;0;20121004;        ;600973
092487;01;001;MRDM0219300    ;1;0;20121004;        ;600978
092489;01;001;MTMP0219300    ;1;0;20121004;        ;600980
092494;01;001;P1903093       ;1;0;20121004;        ;600984
092496;01;001;G4164540       ;1;0;20121004;        ;600986
092495;01;001;P1904093       ;1;0;20121004;        ;600987
092498;01;001;P21387093      ;1;0;20121004;        ;600989
092876;01;001;PA1PR021793    ;1;0;20121004;        ;601370
092878;01;001;KPTV1709600    ;1;0;20121004;        ;601378
092890;01;001;PA1PO0193100   ;2;0;20121004;        ;601380
092889;01;001;MDCR6005400    ;1;0;20121004;        ;601381
092897;01;001;PA1PO0183100   ;1;0;20121004;        ;601388
092483;01;002;02G396150493   ;1;0;20121004;        ;601826
092483;01;003;2FG3961500093  ;4;0;20121004;        ;601827
092752;01;002;07PUP18        ;2;0;20121004;        ;602208
092767;01;002;07PV064        ;2;0;20121004;        ;602214
092776;01;002;01M060250196   ;1;0;20121004;        ;602220
092776;01;003;1RM0602500096  ;1;0;20121004;        ;602221
092777;01;002;01PR004BR      ;1;0;20121004;        ;602222
092777;01;004;1EG013BR       ;4;0;20121004;        ;602224
092777;01;005;1EG014BR       ;4;0;20121004;        ;602225
092777;01;006;1FG011BR       ;2;0;20121004;        ;602226
092777;01;007;1PR004BR       ;8;0;20121004;        ;602227
092777;01;008;3CF051BR       ;1;0;20121004;        ;602228
092503;01;001;MTMP012700     ;1;0;20121004;        ;600994
092505;01;001;MTMP0194000    ;1;0;20121004;        ;600995
092507;01;001;P2458093       ;1;1;20121004;20121024;600998
092510;01;001;P1456040       ;1;0;20121004;        ;601000
092511;01;001;P1903540       ;1;0;20121004;        ;601002
092515;01;001;P2458090       ;1;0;20121004;        ;601006
092516;01;001;G1682041       ;1;0;20121004;        ;601007
092517;01;001;P2563040       ;1;0;20121004;        ;601008
092518;01;001;P1684041       ;2;0;20121004;        ;601009
092162;01;001;MMT2302500     ;1;0;20121004;        ;600654
092487;01;002;01M021250193   ;1;0;20121004;        ;601828
092487;01;003;1RM2102500093  ;1;0;20121004;        ;601829
092489;01;002;02M210250293   ;1;0;20121004;        ;601834
092489;01;003;2TM2102500093  ;1;0;20121004;        ;601835
092489;01;004;3CF01093       ;1;0;20121004;        ;601836
092494;01;002;02T890150093   ;1;0;20121004;        ;601843
092495;01;002;07PV072        ;1;0;20121004;        ;601845
092496;01;002;02G446150440   ;1;0;20121004;        ;601846
092496;01;003;2FG4461500040  ;4;0;20121004;        ;601847
092498;01;002;02T137150193   ;1;0;20121004;        ;601849
092498;01;003;2PT1371500093  ;2;0;20121004;        ;601850
092784;01;002;01CB002BR      ;1;0;20121004;        ;602229
092784;01;003;1CB002BR       ;1;0;20121004;        ;602230
092784;01;004;1PZ002BR       ;1;0;20121004;        ;602231
092784;01;007;01LO002BR      ;1;0;20121004;        ;602234
092784;01;008;3LN1901500005  ;2;0;20121004;        ;602235
092786;01;002;01BT020BR      ;1;0;20121004;        ;602236
092786;01;003;1BT020BR       ;2;0;20121004;        ;602237
092786;01;004;1PR009BR       ;3;0;20121004;        ;602238
092786;01;005;01LT022BR      ;2;0;20121004;        ;602239
092786;01;006;1FU020BR       ;1;0;20121004;        ;602240
092786;01;008;1RP008BR       ;2;2;20121004;20121008;602242
092797;01;002;CFCA045000A05  ;10;0;20121004;        ;602251
092099;01;001;01A1821802005  ;1;0;20121001;        ;600505
092100;01;001;01A1821802006  ;1;0;20121001;        ;600506
092101;01;001;1LI2141800001  ;2;0;20121001;        ;600507
092102;01;001;1DI1401800001  ;1;0;20121001;        ;600508
092103;01;001;1LE2141800002  ;1;0;20121001;        ;600509
092104;01;001;1DI1201801002  ;1;0;20121001;        ;600510
092105;01;001;1BA1201800002  ;1;0;20121001;        ;600511
092106;01;001;1TP1401800002  ;2;0;20121001;        ;600512
092107;01;001;1DI1401800002  ;1;0;20121001;        ;600513
092169;01;001;WNCH009300     ;2;0;20121004;        ;600672
092207;01;001;P1904042       ;1;0;20121004;        ;600697
092205;01;001;G2326042       ;2;0;20121004;        ;600699
092520;01;001;P2686041       ;2;0;20121004;        ;601020
092530;01;001;A2PCP01700     ;1;0;20121004;        ;601021
092535;01;001;01LT018BR      ;1;0;20121004;        ;601025
092537;01;001;01PO020CVIZ    ;2;0;20121004;        ;601027
092543;01;001;P2456041       ;1;0;20121004;        ;601034
092544;01;001;01BT016BR      ;1;0;20121004;        ;601035
092926;01;001;G2326054       ;1;0;20121004;        ;601418
092928;01;001;P2906099       ;1;0;20121004;        ;601420
092941;01;001;MTMP0065400    ;2;0;20121004;        ;601433
092167;01;001;G1682090       ;1;0;20121004;        ;600658
092168;01;001;G4164090       ;1;0;20121004;        ;600659
092178;01;001;MRDM0074000    ;1;0;20121004;        ;600668
